dialog_node,node_detail,text,parent,condition
198,0-B-Y_0,고객님 반품하려 하시나요? <br>죄송하지만 인공지능인 제가 바로 반품처리 하는 것은 아직 조금 어려워요~ <br>대신 저희 동원몰 전문상담사들이 도와드리겠습니다. <br>고객센터 1588-3745로 연락주시면 빠르게 처리해드릴게요~,default,seq
198,0-B-Y_1,"필요하시면, 반품 절차에 대해 간단히 안내드릴까요? <br> 네 아니오로 말씀해주세요~",default,YNO
198,0-B-Y_1-Y,"고객님 반품은 다음과 같이 처리됩니다. <br><br> 1) 고객님께서 수령하신 상자에 붙어있는 운송장의 주소 및 택배사를 확인해주세요. <br>2) ‘MY동원몰’에서 반품신청을 해주세요. <br> 3) 배달되어진 택배사를 통해 상품을 반품해주세요. <br>4) 반품제품 입고 후에 환불이 진행되며, 상황에 따라 반품이 불가할 수도 있습니다.",default,seq
198,0-B-Y_1-Y_0,유의사항도 함께 보시겠어요? 네 아니오로 말씀해주세요~,default,YNO
198,0-B-Y_1-Y_0-Y,"반품 시 유의사항입니다! <br> # 상품 배달시 동봉된 청약철회서를 작성하시어 반품하시는 상자 안에 넣어 주시기 바랍니다. <br>청약철회서가 없는 경우에는 별도 종이에 철회일자, 주문일자, 상품명, 금액, 성명, 철회사유, 주소 등을 기재하여 동봉하여 주시기 바랍니다. <br># 반품하실 때 택배기사에게 수령하신 반송장은 환불이 완료될 때까지 보관해주세요. <br># 상품하자, 오배송 등의 문제로 교환/반품을 하실 때 반품비는 고객센터 1588-3745로 연락주시고 사전접수 후 착불로 처리하시면 됩니다. <br>이외에 고객변심으로 인해 교환/반품을 하실 때는 고객센터 사전접수 후 고객님께서 별도로 배송비를 부담해주셔야 합니다.",default,END
198,0-B-Y_1-Y_0-N,알겠습니다~,default,END
198,0-B-Y_1-Y_0-O,네 아니오가 아닌 다른 답변을 주셨네요! <br>다른 도움이 필요하신가요? 질문해주세요!,default,BACK
198,0-B-Y_1-N,알겠습니다. <br> 반품에 대한 안내는 저희 동원몰 홈페이지 [고객센터]-[자주묻는질문]-[교환/반품/AS] 게시판에서도 확인하실 수 있습니다.,default,END
198,0-B-Y_1-O,네 아니오가 아닌 다른 답변을 주셨네요! <br>다른 도움이 필요하신가요? 질문해주세요!,default,BACK
198,0-B-N,알겠습니다~,default,END
198,0-B-O,네 아니오가 아닌 다른 답변을 주셨네요! <br>다른 도움이 필요하신가요? 질문해주세요!,default,BACK
198,0-O,다른 도움이 필요하신가요? 질문해주세요!,default,BACK
199,0,고객님 환불을 기다리고 계시는군요. <br>오래 기다리게 해드려 죄송합니다~ <br>환불 기다리시는 주문 건의 현재 주문상태값이 어떻게 되나요?<br>주문상태값은 ‘MY동원몰’ ? ‘주문/배송 조회’ ? ‘주문현황’ 란에 쓰여있는 값입니다.,default,ABCD
199,0-A,고객님 카드 결제하셨나요? 현금결제하셨나요?,default,YNO
199,0-A-Y,"고객님 현재 ‘주문취소’ 상태이시네요.  <br>카드 결제의 경우 ‘주문취소’ 시점 기준으로부터, 카드사 내에서 영업일 기준 3~5일 정도 소요됩니다. <br>해당카드사 통해 직접 확인 부탁드리며, 추가 문의사항 발생시 고객센터 1588-3745로 연락주시면 도와드리겠습니다.",default,END
199,0-A-N,"고객님 현금 결제에 대한 환불은 매주 화요일과 목요일에 진행됩니다. <br>주문취소 접수일로부터 그 다음 화요일 또는 목요일에 환불됩니다. <br> 이는 통상적인 경우로, 고객님의 주문 건에 대한 정확한 환불일자 안내는 고객센터 1588-3745로 연락주시면 도와드리겠습니다.",default,END
199,0-A-O,"현금결제, 카드결제가 아닌 다른 답변을 주셨네요! <br>다른 도움이 필요하신가요? 질문해주세요!",default,BACK
199,0-B,고객님 카드 결제하셨나요? 현금결제하셨나요?,default,YNO
199,0-B-Y,"고객님 현재 ‘환불완료’ 상태이시네요.  <br>카드 결제의 경우 ‘환불완료’ 시점 기준으로부터 고객님께 실제로 환불이 되기까지 카드사 내에서 영업일 기준 3~5일 정도 소요됩니다. <br> 이는 통상적인 경우로, 고객님의 주문 건에 대한 정확한 환불일자 안내는 고객센터 1588-3745로 문의주시면 도와드리겠습니다.",default,END
199,0-B-N,고객님 이미 고객님께서 요청하신 계좌로 환불완료되었습니다.  <br>확인 부탁드립니다.  <br>환불이 되지 않은 경우에는 고객센터 1588-3745로 문의주시면 도와드리겠습니다.,default,END
199,0-B-O,"현금결제, 카드결제가 아닌 다른 답변을 주셨네요! <br>다른 도움이 필요하신가요? 질문해주세요!",default,BACK
199,0-C,"고객님 현재 ‘반품접수’ 상태이시네요.<br> 반품제품 입고된 후 환불이 가능합니다. <br>카드 결제의 경우 ‘환불완료’ 시점 기준으로부터 고객님께 실제로 환불이 되기까지 카드사 내에서 영업일 기준 3~5일 정도 소요됩니다. <br>현금 결제에 대한 환불은 매주 화요일과 목요일에 진행됩니다. <br>환불신청 접수일로부터 그 다음 화요일 또는 목요일에 환불됩니다. <br>이는 통상적인 경우로, 자세한 안내는 고객센터 1588-3745로 문의주시면 도와드리겠습니다.",default,END
199,0-D,"고객님 현재 ‘반품지시’ 상태이시네요. <br>고객님의 반품제품이 아직 입고되지 않은 상태입니다.  <br>반품제품 입고된 후 환불이 가능합니다.  <br>카드 결제의 경우 ‘환불완료’ 시점 기준으로부터 고객님께 실제로 환불이 되기까지 카드사 내에서 영업일 기준 3~5일 정도 소요됩니다.  <br>현금 결제에 대한 환불은 매주 화요일과 목요일에 진행됩니다.  <br>환불신청 접수일로부터 그 다음 화요일 또는 목요일에 환불됩니다. <br> 이는 통상적인 경우로, 자세한 안내는 고객센터 1588-3745로 문의주시면 도와드리겠습니다.",default,END
199,0-E,"고객님 현재 ‘반품완료’ 상태이시네요. <br>반품제품 입고된 것으로 보여지며, 2~3일 내에 환불접수 및 환불처리 될 예정입니다. <br>카드 결제의 경우 ‘환불완료’ 시점 기준으로부터 고객님께 실제로 환불이 되기까지 카드사 내에서 영업일 기준 3~5일 정도 소요됩니다. <br>현금 결제에 대한 환불은 매주 화요일과 목요일에 진행됩니다.<br> 환불신청 접수일로부터 그 다음 화요일 또는 목요일에 환불됩니다. <br>이는 통상적인 경우로, 자세한 안내는 고객센터 1588-3745로 문의주시면 도와드리겠습니다.",default,END
199,0-F,"고객님 현금 결제에 대한 환불은 매주 화요일과 목요일에 진행됩니다. <br>환불신청 접수일로부터 그 다음 화요일 또는 목요일에 환불됩니다. <br> 이는 통상적인 경우로, 고객님의 주문 건에 대한 정확한 환불일자 안내는 고객센터 1588-3745로 연락주시면 도와드리겠습니다.",default,END
200,0,"고객님 [MY 동원몰 - 주문/배송조회]에서 취소/반품신청을 하시면 취소는 신청 후 3영업일 이내, 반품은 반품완료(반송 물건이 본사에 도착한 것이 확인되는 시점) 확인 후 3영업일 이내에 환불 처리해드립니다.<br>(주말 및 공휴일 제외)",default,seq
200,0_0,"결제수단별 환불절차<br>- 현금결제 : 실시간계좌이체/가상계좌/무통장입금은 반품 확인 후 2~3일 이내에 고객님의 환불계좌로 결제하신 금액을 환불하여 드립니다.<br>- 신용카드: 신용카드로 결제하신 경우는 신용카드 승인이 취소되므로 결제 대금이 청구되지 않습니다. 신용카드 결제일에 대금이 청구될 경우 익월 신용카드 대금청구시 카드사에서 환급처리(마이너스 청구)해 드립니다.<br>- 적립금 : 고객님의 적립금은 사용하신 금액만큼 환원해 드립니다. (쇼핑지원금은 주문취소 시 복원되지 않습니다.)<br>- 쿠폰 : 결제시 사용한 쿠폰은 다시 환원되지 않습니다.<br><br>※ 환불은 반드시 주문자 본인 및 입금자 명의의 계좌로만 받으실 수 있습니다. 단, 주문자 본인 및 입금자 명의의 계좌로 환불이 없으실 경우, 주문자께서 고객센터(1588-3745)로 연락 주시면 본인 확인을 거친 후 환불 받으실 수 있습니다.",default,seq
200,0_1,"추가 문의사항이 있으실 경우 동원몰 고객센터 1588-3745 또는 1:1 맞춤상담에 문의하시면 맞춤 답변을 받으실 수 있습니다.<br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/customer/counsel.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">고객센터 - 1:1 맞춤상담</button></a>",default,END
201,0,"고객님 동원몰에서는 동원, 코스트코, 메가마트 상품을 한번에 쇼핑하고, 모두 한번에 배송받으실 수 있습니다!<br>동원몰만의 스마트한 합배송서비스!<br>밴드배송, 쿨밴드배송으로 편하게 장보세요~",default,END
202,0,"고객님 밴드배송이란 <font style=""color:red"">동원상품, 코스트코, 메가마트</font>의 <font style=""color:red"">상온 상품</font>을 <b>한번에 쇼핑하고! 한번에 배송받는!</b> 동원몰의 스마트한 합배송서비스입니다.",default,seq
202,0_0,"업체배송은 외부 입점업체 제품으로, 해당 업체에서 제품이 출고가 되는 것을 의미합니다. <br><br>입점업체 상품은 각 업체별 배송정책에 따라 배송비를 적용하고 있지만, <b>밴드배송 상품은 3만원 이상 구매 시 무료배송</b>해드립니다!",default,seq
202,0_1,"동원몰 상단 메뉴바의 [밴드배송] 클릭 시 보여지는 페이지 내 상품들이 바로 밴드배송 상품입니다.<br><font style=\""color:orange\"">주황색 밴드배송</font> 아이콘이 표시되어 있어요~<br> 아래 버튼 클릭하고 밴드배송을 만나보세요<a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/display/band.do?cate_id=01120008\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">밴드배송 상품 보러가기</button></a>",default,END
203,0,"고객님 쿨밴드배송이란 <font style=""color:blue"">동원상품, 코스트코, 메가마트</font>의 <font style=""color:blue"">냉장냉동 상품</font>을 <b>한번에 쇼핑하고! 한번에 배송받는!</b> 동원몰의 스마트한 합배송서비스입니다. <br>아이스박스에 아이스젤, 하절기에는 드라이아이스까지 꽁꽁 포장해서 배송하니까! 냉장냉동 상품 쇼핑도 안심하실 수 있어요~",default,seq
203,0_0,"업체배송은 외부 입점업체 제품으로, 해당 업체에서 제품이 출고가 되는 것을 의미합니다. <br>입점업체 상품은 각 업체별 배송정책에 따라 배송비를 적용하고 있지만, <b>쿨밴드배송 상품은 3만원 이상 구매 시 무료배송</b>해드립니다! ",default,seq
203,0_1,"동원몰 상단 메뉴바의 [쿨밴드배송] 클릭 시 보여지는 페이지 내 상품들이 바로 쿨밴드배송 상품입니다.<br><font style=\""color:blue\"">하늘색 쿨밴드배송</font> 아이콘이 표시되어 있어요~<br> 아래 버튼 클릭하고 쿨밴드배송을 만나보세요<a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/display/band.do?cate_id=01120009\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">쿨밴드배송 상품 보러가기</button></a>",default,END
204,0,"고객님 배송비가 궁금하시군요! <br><br>제품 보관 및 관리 특성상 배송 포장 유형이 달라 질 수 있습니다. 자세한 내용은 상품 개별페이지를 확인하시기 바랍니다.<br><br>
- 밴드배송/쿨밴드배송<br>
3만원 이상 구매시 전 상품(냉장배송포함) 무료배송<br>
3만원 미만 주문시 상온제품은 2,500원 / 냉장냉동제품은 3,500원의 배송비가 부과됩니다.<br>
단, 3만원 미만이라도 일부 상품은 무료배송 될 수 있으니 자세한 내용은 상품 개별페이지를 확인해주시기 바랍니다.<br><br>
- 업체(제휴) 배송 제품<br>
업체배송 제품의 배송비는 업체별 배송정책에 따라 달라질 수 있습니다. 상품 개별페이지에 배송비를 확인해 주시기 바랍니다. 
",default,seq
204,0_0,"각각의 주문건에 대해 수령지가 일치할 경우 합포장 되어 배송될 수 있으며, 이로 인한 배송료 환불은 불가합니다.<br>※ 주문건에 대한 별도 포장을 원하시는 경우, 수령인명(혹은 주소지)를 다르게 표기하셔야 합니다.<br><br>추가 문의사항이 있으실 경우 1:1 맞춤상담에 문의하시면 맞춤 답변을 받으실 수 있습니다.<br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/customer/counsel.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">고객센터 - 1:1 맞춤상담</button></a>",default,END
205,0,고객님 반품배송비가 궁금하시군요! <br>반품 사유에 따라 배송비가 달라집니다~<br> 반품사유가 단순 고객변심이신가요? 상품하자의 문제이신가요?,default,ABCD
205,0-A,"고객님 상품하자 등의 문제로 교환/반품을 하실 경우 무료반품이 가능하며, 고객센터 사전 접수 부탁드립니다~ <br># 반품 접수 절차 없이 임의로 반송할 경우, 반품내용을 확인할 수 없으므로 환불이 지연되거나 환불이 되지 않을 수 있습니다. <br>그러므로 반드시 동원몰 고객센터 1588-3745로 접수하시거나<br> 홈페이지 상단의 ‘MY 동원몰’의 ‘주문/배송확인’에서 ‘반품신청’을 하시고, 반품절차에 따라 반품하여주세요!",default,seq
205,0-A_0,제 답변에 만족하셨나요? <br>보다 자세한 상담을 원하실 경우 동원몰 고객센터 1588-3745로 연락주세요! <br>저희 동원몰 전문상담사들이 도와드리겠습니다.,default,END
205,0-B,"고객님 단순 고객변심에 의한 교환/반품인 경우 고객님께서 반품관련 왕복배송비를 부담하셔야 합니다. <br>고객변심에 의해 반품시 배송비를 보내지 않으시면 환불이 불가능 하오니,<br>반드시 사전에 고객센터 접수 후 배송비를 부담해주셔야 해요~# 반품 접수 절차 없이 임의로 반송할 경우, 반품내용을 확인할 수 없으므로 환불이 지연되거나 환불이 되지 않을 수 있습니다. <br>그러므로 반드시 동원몰 고객센터 1588-3745로 접수하시거나<br> 홈페이지 상단의 ‘MY 동원몰’의 ‘주문/배송확인’에서 ‘반품신청’을 하시고, 반품절차에 따라 반품하여주세요!",default,END
205,0-O,"상품하자, 고객변심이 아닌 다른 답변을 주셨네요! <br>다른 도움이 필요하신가요? 질문해주세요!",default,BACK
206,0,"1. 동원몰 배송정책<br>(1) 동원몰의 배송은 동원몰 물류센터 배송상품과 각 입점업체별 배송제품에 따라 별도 적용됩니다.<br>동원몰 물류센터 배송상품은 3만원 이상 구매시 무료배송, 입점업체 상품은 각 업체별 배송정책에 따라 적용을 원칙으로 하고 있습니다.<br>일부 도서, 산간 지역은 배송불가하거나 배송기간이 길어질 수 있으며, 추가 배송비가 발생할 수 있습니다.<br>자세한 사항은 상품 개별페이지를 확인하시기 바랍니다.<br><br>(2) 배송 포장 유형이 개별배송인 상품의 경우 상품을 한번에 같이 주문하셔도 따로 배송될 수 있습니다.<br>배송지연 등에 따른 소비자 피해에 대해서는 소비자 피해 보상규정(제정경제부 고시)을 적용합니다.",default,seq
206,0_0,"2. 동원몰 배송 포장 유형<br>동원몰에서는 안전하고 신선한 배송을 위하여 포장유형별 배송을 실시하고 있으며, 상품 개별페이지에서 배송아이콘으로 확인이 가능합니다.<br><br>- 밴드배송 : 상온 보관되는 상품들로 박스포장되어 배송됩니다.<br>\n- 쿨밴드배송 : 냉장/ 냉동 보관되는 상품들로 아이스박스 포장되어 주문한 제품 모두 합배송됩니다.<br>\n- 부분합배송 : 개별로 주문인 경우 제조공장에서 직접 배송, 다른 제품과 함께 주문시 합배송됩니다.<br>\n- 업체배송 : 업체에서 배송되는 제품들로 입점업체에서 직접 배송됩니다. (업체별 택배사가 다를 수 있습니다.)<br> \n- 개별배송 : 제조공장에서 직접 배송되는 제품들로 개별로 배송됩니다.\n<br><br>추가 문의사항이 있으실 경우 동원몰 고객센터 1588-3745 또는 1:1 맞춤상담에 문의하시면 맞춤 답변을 받으실 수 있습니다.<br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/customer/counsel.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">고객센터 - 1:1 맞춤상담</button></a>",default,END
207,0,"고객님 일부 도서, 산간 지역은 배송불가하거나 배송기간이 길어질 수 있으며 추가 배송비가 발생할 수 있습니다.<br>도서산간 지역의 경우, 배송지연으로 인한 클레임 처리가 불가할 수 있습니다.",default,seq
207,0_0,"저의 답변에 만족하셨나요?<br>추가 문의사항이 있으실 경우 동원몰 고객센터 1588-3745 또는 1:1 맞춤상담에 문의하시면 맞춤 답변을 받으실 수 있습니다.<br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/customer/counsel.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">고객센터 - 1:1 맞춤상담</button></a>",default,END
208,0,"고객님 동원몰에서 비회원으로 주문하시더라도 주문번호를 알고 계시는 경우 홈페이지 상단의 주문배송조회를 클릭하시거나 아래의 버튼을 클릭하시면 배송확인이 가능합니다.<br><br><a href='javascript:window.parent.postMessage(""https://www.dongwonmall.com/secure/findOrder.do"",""*"")'>
<button class=""ext_btn"" type=""button"">비회원 주문/배송 조회하기</button></a>",default,seq
208,0_0,"하지만 상세한 주문관리 및 각종 회원혜택을 받으시려면 회원가입을 하시는 편이 더 편리합니다.<br>아래의 버튼을 클릭하시면 회원가입 페이지로 이동합니다.<br><a href=\""javascript:window.parent.postMessage('https://www.dongwonmall.com/member/join/step1.do','*')\""><button class=\""ext_btn\"">동원몰 회원가입 하러가기</button></a>",default,END
209,0,"고객님 밴드/쿨밴드 상품은<br><font style=""color:red"">3만 원 이상 주문 시 무료배송</font>됩니다.",default,seq
209,0_0,"외부 입점업체 및 개별배송 상품은 입점업체별 별도 정책에 따르며, 3만 원 미만이라도<br>일부 상품은 무료배송 되오니 자세한 내용은 개별 상품페이지 배송란을 참조하여 주시기 바랍니다.",default,END
210,0,"고객님 죄송하지만 현재 당사에서 주문하는 상품에 대해서는 지정일 배송이 되지 않습니다.<br>일부 업체 배송 상품의 경우 가능한 경우도 있사오니 고객센터 1588-3745로 문의주시거나,<br>동원몰 홈페이지 MY동원몰 또는 고객만족센터 - 1:1맞춤상담 게시판에 접수 부탁드립니다.",default,END
211,0,"1. 평균배송기간은 결제일로부터 영업일 기준으로 2~3일(토요일, 공휴일 제외) 정도 소요되며 업체별 재고상황, 택배사 사정에 따라 다소 지연될 수 있습니다.<br><br>★월~목요일 주문★<br>- 12시 이전 주문 → 당일 출고 + 1일 배송<br>- 12시 이후 주문 → 익일 출고 + 1일 배송<br><br>★금요일 주문★<br>- 12시 이전 주문 → 당일 출고 + 1일 배송<br>- 12시 이후 주문 → 월요일 출고 화요일 배송<br><br>★토요일/일요일/공휴일 주문★<br>- 토요일/일요일 → 월요일 출고 화요일 배송<br>- 공휴일 OR 비영업일 → 익일출고 + 2일 배송<br><br>※ 김치(냉장) 등 직송상품과 밴드배송(상온)을 동시에 주문할 경우는 각각 개별 배송됩니다.",default,seq
211,0_0,"2. 도서지역 및 산간지역의 경우 평균 배송일보다 1~2일정도 더 소요될 수 있습니다. (토요일, 공휴일 제외)<br><br>3. 결제수단이 실시간계좌이체/가상계좌/무통장입금인 경우 입금확인이 된 후 상품발송을 진행하므로 배송 기간이 다소 늦어질 수 있습니다. <br><br>추가 문의사항이 있으실 경우 동원몰 고객센터 1588-3745 또는 1:1 맞춤상담에 문의하시면 맞춤 답변을 받으실 수 있습니다.<br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/customer/counsel.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">고객센터 - 1:1 맞춤상담</button></a>",default,END
212,0,고객님 동원몰의 상품 배송은 합배송인 상품과 개별배송인 상품으로 나누어져 있어 주문하신 상품의 배송유형에 따라 배송됩니다.<br>또한 상품의 재고상태에 따라 배송이 지연될 경우가 있사오니 이점 양해해주시기 바랍니다.,default,seq
212,0_0,"미배송 또는 배송지연 상품의 진행현황은 아래 버튼을 클릭하시거나 홈페이지 MY동원몰-주문배송조회에서 확인하실 수 있습니다. <br><br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/mypage/myorder/myOrderList.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">주문/배송조회 바로가기</button></a>",default,END
213,0,"고객님께서 받으신 SMS 문자는 동원몰에서 택배사로 상품을 인도하는 시점에 시스템 등록 시 자동 발송되는 자동안내 메시지입니다.<br>시스템상의 등록이 지연되어 상품 수령 후에 SMS 문자를 발송하게 되었습니다.<br>상품이 이중 배송되는 것은 아니며, 고객님께 불편을 드려 죄송합니다.<br>더 나은 동원몰이 되겠습니다.",default,END
214,0,고객님 상품에 대해 문의주셨나요?<br>죄송하지만 아직은 상품관련 상담 서비스가 어렵습니다.,default,seq
214,0_0,"해당 상품페이지의 상품Q&A 또는 1:1맞춤상담 게시판에 문의글을 남겨주시거나, 동원몰 고객센터 1588-3745로 연락주시면 전문 상담원이 도와드리겠습니다!",default,END
215,0,"고객님 대량구매 원하시나요?<br>동원선물세트 <font style=""color:red"">100세트</font> 이상 구매 시, 별도의 견적서비스를 받으실 수 있습니다.<br>특별한 가격제안! 대량구매 상담 받아보세요~",default,seq
215,0_0,"동원 선물세트 대량구매 상담은<br>02-589-3168/3949<br>로 문의하시거나 온라인 상담 게시판으로 문의하시면 됩니다!<br> 아래의 '온라인 상담하기'를 누르시면 해당 페이지로 이동합니다!<br><br> <a href=\""javascript:window.parent.postMessage('http://www.dongwonmall.com/boardCooperation/new_biz_order_giftset.do,'*')\"">'온라인 상담하기'</a>",default,END
216,0,"고객님 1만원 미만 추천 선물세트입니다!<br>아래의 버튼을 누르시면 행사 페이지로 이동합니다!<a href='javascript:window.parent.postMessage(""http://www.dongwonmall.com/display/plan.do?seq=00000001600#planshopList1"",""*"")'><button class=""ext_btn"" type=""button"">1만원 미만 추천 선물세트 보러 가기!</button>",default,END
217,0,고객님!<br>名品 그 특별한 가치를 아시는 분을 위해 만든<br>양반 명품김치 상품권 등록하시려구요?<br><br>상품권 등록은 동원몰 홈페이지 맨하단 우측<br>양반 명품 김치 상품권 등록을 클릭하시면<br>해당 페이지로 이동합니다!,default,seq
217,0_0,"등록 페이지로 바로 이동을 원하시는 분께서는 아래 버튼을 클릭해주세요!<br>해당 페이지로 이동합니다~<br><button class=\""ext_btn\""><a href=\""javascript:window.parent.postMessage('http://www.dongwonmall.com/kimchi/order/form.do','*')\"">양반 명품 김치상품권 등록하기</a></button>",default,END
218,0,"고객님!<br>임직원 복지포인트를 받지 못하셨나요?<br>가입 후 임직원 사번까지 인증 완료하셨나요?<button class=""dial_btn f"">인증 완료했어요</button>
<button class=""dial_btn"">아직 인증 못했어요</button>",default,ABCD
218,0-A,고객님 불편을 드려 죄송합니다.<br>F&B 온라인사업부 복지포인트 담당자에게 문의 부탁드립니다. 감사합니다.,default,END
218,0-B,임직원 사번까지 인증을 마치셔야 복지 포인트가 지급됩니다.,default,seq
218,0-B_0,고객님 임직원 인증은 동원몰 홈페이지 상단 'MY동원몰'<br>클릭하신 후 좌측 메뉴 하단의 '회원정보 관리' → '개인정보변경' 을 클릭하시면 됩니다.,default,seq
218,0-B_1,"개인정보변경' 페이지 이동 후<br>맨 하단 '동원 임직원정보 입력' 란의 소속사를 선택하시고, 사번까지 입력하신 후 [임직원 인증] 버튼을 누르시면 완료됩니다.",default,END
219,0,"고객님~ 어떤 식용유를 사용해도 튀김을 할 때 거품이 나고 튀는 현상이 나타날 수 있어요.<br>여기엔
 여러가지 이유가 있는데요, 그 중 대표적인 몇 가지 원인 푸디가 소개해드릴게요~!",default,seq
219,0_0,"1. 기름을 장시간 사용하여 열화되고, 찌꺼기가 많고, 기름에 수분함량이 많을 때<br>2. 튀김 시 기름의 온도가 높을 때 (170~180℃ 이상일 경우)<br>3. 물기를 많이 가진 음식물을 튀길 때 등의 상황에서 거품이 나고 튀는 현상이 나타난답니다!",default,END
220,0,"딸기쨈이나 포도당에 함유되어 있는 붉은 색을 띠는 안토시아닌 색소는 온도, 광선 등에 의해 퇴색하게 됩니다.<br>온도가 높은 광선의 양이 많을수록 퇴색속도가 빠르므로 가능하면 저온 유통 및 보관하셔야 합니다.",default,END
221,0,"고객님~ 동원몰 신규회원의 경우<br>쇼핑지원금 2000원과 동원상품 10% 할인혜택을 받으실 수 있으며, <font style=""color:red"">My동원몰 - 회원혜택</font> 페이지에서 직접 다운로드 가능합니다!<br>신규회원님께서는 아래 버튼 클릭하셔서 혜택받아가세요~<a href='javascript:window.parent.postMessage(""http://www.dongwonmall.com/benefit/member.do"",""*"")'>
<button class=""ext_btn"" type=""button"">신규 혜택 받으러 가기</button></a>",default,END
222,0,"고객님! 로그인 원하시나요?<br>아래 버튼을 클릭하시면 로그인 창으로 이동합니다.
<button class=""ext_btn"" type=""button"">로그인 하러가기!</button></a>",default,seq
223,0,"고객님 <font style=""color:red"">프리미엄</font> 등급은<br> 최근 3개월 기준<br> 구매금액 30만원 이상 또는 주문건수 12회 이상이신 고객님들이 해당됩니다.",default,seq
223,0_0,"<font style=\""color:red\"">프리미엄</font> 등급 회원님만을 위한 혜택으로<br>1) 밴드/쿨밴드 장바구니 3천원 할인쿠폰 2장<br>2) 동원제품 장바구니 15% 할인쿠폰 2장<br>3) 무료배송쿠폰 1장<br> 총 5장의 쿠폰 혜택을 매월 드립니다♡",default,seq
223,0_1,"더욱 자세한 사항을 원하시면 아래의 버튼을 클릭하세요!<br> 동원몰 회원혜택에 대한 상세 안내페이지로 이동합니다.<br><br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/benefit/member.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">등급별 회원혜택 보러가기</button></a>",default,END
224,0,"고객님 <font style=""color:red"">프리미엄</font> 등급은<br> 최근 3개월 기준<br> 구매금액 30만원 이상 또는 주문건수 12회 이상이신 고객님들이 해당됩니다.",default,END
225,0,"고객님 <font style=""color:black"">패밀리</font> 등급은<br> 최근 3개월 기준<br> 구매금액 3만원 미만이신 고객님들이 해당됩니다.",default,seq
225,0_0,"<font style=\""color:black\"">패밀리</font> 등급 회원님만을 위한 혜택으로 밴드/쿨밴드 장바구니 2천원 할인쿠폰 1장을 매월 드립니다♡",default,seq
225,0_1,"더욱 자세한 사항을 원하시면 아래의 버튼을 클릭하세요!<br> 동원몰 회원혜택에 대한 상세 안내페이지로 이동합니다.<br><br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/benefit/member.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">등급별 회원혜택 보러가기</button></a>",default,END
226,0,고객님 불편을 드려 죄송합니다.<br>F&B 온라인사업부 복지포인트 담당자에게 문의 부탁드립니다. 감사합니다.,default,END
227,0,고객님! 동원몰 제휴 택배사는 CJ대한통운입니다.,default,END
228,0,"고객님~ 참치통조림의 액상은 종류에 따라 포도씨유, 카놀라유, 면실유, 해바라기유, 올리브유 등의 식물성 기름과 야채즙(당근, 양파 등의 액즙), 정제수로 이루어져 있습니다!<br>요리에 참치육과 함께 넣어서 드시면 더욱 맛있답니다 ^^",default,END
229,0,"고객님 <font style=""color:blue"">VIP</font> 등급은<br> 최근 3개월 기준<br> 구매금액 10만원 이상 30만원 미만이신 고객님들이 해당됩니다.",default,END
230,0,고객님 대량구매 원하시나요?<br> GNC 선물세트 대량구매 상담은<br> 02-589-3944 로 문의해주세요<br> 감사합니다!,default,END
231,0,고객님! 양반 명품김치 상품권은<br>동원 양반김치가 조상의 지혜를 되살려 깊이와 품격을 더해 최상급 재료로 만든 프리미엄 김치 상품권입니다.<br><br>양반 명품김치 상품권을 먼저 등록하신 후 명품김치를 주문하실 수 있습니다!,default,seq
231,0_0,"등록 페이지로 바로 이동을 원하시는 분께서는 아래 버튼을 클릭해주세요!<br>해당 페이지로 이동합니다~<br><button class=\""ext_btn\""><a href=\""javascript:window.parent.postMessage('http://www.dongwonmall.com/kimchi/order/form.do','*')\"">양반 명품 김치상품권 등록하기</a></button>",default,END
232,0,임직원 사번까지 인증을 마치셔야 복지 포인트가 지급됩니다.,default,seq
232,0_0,고객님 임직원 인증은 동원몰 홈페이지 상단 'MY동원몰'<br>클릭하신 후 좌측 메뉴 하단의 '회원정보 관리' → '개인정보변경' 을 클릭하시면 됩니다.,default,seq
